Family_name;sp_name;latitude;elevation;annual_mean_temp;annual_prec;Trunk_circumference;age_rank;unique_name;religion;sp_num;Family_num
Araliaceae;Kalopanax_septemlobus;39.5649838;192.0540009;9.7;1241.5;390;2;0;0;32;23
Araliaceae;Kalopanax_septemlobus;40.8698341;3.726214886;10.3;1302.8;340;3;0;1;32;23
Araliaceae;Kalopanax_septemlobus;36.8712697;218.9456787;12.7;1503.8;340;3;0;0;32;23
Araliaceae;Kalopanax_septemlobus;36.13715875;1294.375;6.1;3095.4;346;3;0;0;32;23
Araliaceae;Kalopanax_septemlobus;40.6426266;43.49585342;9.9;1035.2;556;4;0;1;32;23
Araliaceae;Kalopanax_septemlobus;44.4810795;75.99279785;5.5;1147;310;3;0;0;32;23
Araliaceae;Aralia_elata;34.352102;15.95476246;15.4;2201.9;300;4;0;0;146;23
Araliaceae;Kalopanax_septemlobus;40.52640039;473.3422852;7.6;1708.2;320;3;0;0;32;23
Araliaceae;Kalopanax_septemlobus;40.6077066;34.3795929;10.2;1201.1;345;2;0;0;32;23
Araliaceae;Gamblea_innovans;32.5083376;5.071190357;17.1;1940.2;440;2;0;0;71;23
Araliaceae;Kalopanax_septemlobus;30.3799415;701.6256714;14.7;4788;352;2;0;0;32;23
Araliaceae;Kalopanax_septemlobus;42.5850188;42.94287109;6.5;1136.6;320;3;0;0;32;23
Araliaceae;Kalopanax_septemlobus;37.6730962;5.733539104;13.3;1889.2;310;3;0;0;32;23
Araliaceae;Kalopanax_septemlobus;35.889212;1107.072266;9.4;1224.3;450;4;1;1;32;23
Araliaceae;Kalopanax_septemlobus;39.1886711;110.4140396;10.4;1832.1;327;3;0;0;32;23
Araliaceae;Kalopanax_septemlobus;40.6077066;34.3795929;10.2;1201.1;334;2;0;0;32;23
Araliaceae;Kalopanax_septemlobus;38.1034151;22.17507362;12.5;2668.9;310;3;0;0;32;23
Araliaceae;Kalopanax_septemlobus;35.5491889;13.36961555;14.5;2022;310;3;0;0;32;23
Araliaceae;Kalopanax_septemlobus;40.7536898;52.30577087;10.1;1308.3;429;3;0;0;32;23
Araliaceae;Kalopanax_septemlobus;40.4082359;10.50810623;9.8;1186.1;390;2;0;1;32;23
Araliaceae;Kalopanax_septemlobus;31.7195907;145.124588;16.5;2479.6;310;3;0;0;32;23
Araliaceae;Kalopanax_septemlobus;39.5649838;192.0540009;9.7;1241.5;400;2;0;0;32;23
Araliaceae;Kalopanax_septemlobus;40.4135428;162.6645203;9;1202;450;3;0;0;32;23
Araliaceae;Kalopanax_septemlobus;40.5959295;491.37146;7.3;1823;573;4;0;0;32;23
Araliaceae;Kalopanax_septemlobus;35.7913397;123.5215073;13.7;1464.6;300;2;0;0;32;23
Araliaceae;Kalopanax_septemlobus;40.6077066;34.3795929;10.2;1201.1;331;2;0;0;32;23
Araliaceae;Kalopanax_septemlobus;32.5083376;5.071190357;17.1;1940.2;345;2;0;0;32;23
Araliaceae;Kalopanax_septemlobus;30.3714631;68.21266937;19.3;4168.1;815;4;0;0;32;23
Betulaceae;Betula_grossa;34.0373054;57.90943909;14.9;1243.5;467;4;0;1;77;33
Betulaceae;Betula_maximowicziana;36.823738;1789.468506;3.3;1832.9;335;4;0;0;212;33
Betulaceae;Betula_maximowicziana;44.9387043;6.184079647;6;1150.1;409;3;1;0;212;33
Betulaceae;Alnus_pendula;33.2524612;6.995686054;16.4;1862;300;4;0;0;93;33
Betulaceae;Carpinus_tschonoskii;35.3242472;37.10672379;14.6;1879.5;355;2;0;1;107;33
Betulaceae;Alnus_pendula;33.2532222;5.329427242;16.4;1862;443;4;0;0;93;33
Betulaceae;Betula_maximowicziana;36.8182831;1756.981445;2.7;1798.6;340;4;0;0;212;33
Betulaceae;Betula_grossa;33.473767;791.395813;10.5;2536.8;339;2;0;0;77;33
Betulaceae;Alnus_firma;36.5550745;117.7880173;14;1460.1;330;4;1;0;185;33
Betulaceae;Alnus_firma;35.6110317;704.8759155;11.1;1481.5;470;2;1;1;185;33
Betulaceae;Alnus_pendula;33.2551711;3.971497774;16;1858;300;3;0;0;93;33
Betulaceae;Alnus_japonica;40.3555774;122.5319138;9.2;1211.4;480;3;0;0;233;33
Betulaceae;Alnus_pendula;33.2657476;7.167338848;16.4;1878.9;300;3;0;0;93;33
Betulaceae;Betula_maximowicziana;37.0252179;64.58290863;12.9;2449.7;330;1;1;0;212;33
Betulaceae;Alnus_hirsuta;36.8834443;599.8411255;9.7;1667.2;415;4;0;0;219;33
Betulaceae;Alnus_pendula;33.2631179;5.986022472;16.5;1870.2;460;4;0;0;93;33
Betulaceae;Ostrya_japonica;38.4921374;27.07234001;12.4;2068;330;3;0;1;141;33
Betulaceae;Alnus_pendula;33.2139757;3.435722589;16;1788.1;340;4;0;0;93;33
Betulaceae;Betula_maximowicziana;36.8586984;401.4840393;11.7;3288;300;2;0;0;212;33
Betulaceae;Ostrya_japonica;40.4524042;127.0120468;9.4;1236.2;400;4;0;0;141;33
Betulaceae;Ostrya_japonica;36.8738706;708.437439;10.1;1987.6;336;2;0;0;141;33
Betulaceae;Betula_grossa;34.072718;22.66886902;15.4;1853.6;345;3;1;1;77;33
Betulaceae;Carpinus_japonica;34.0704634;22.87926102;15.8;1577;357;3;0;0;55;33
Betulaceae;Alnus_pendula;33.24683;2.969461441;16;1827;308;4;0;0;93;33
Betulaceae;Carpinus_laxiflora;40.6291962;288.2438354;8.4;1150.5;469;4;1;0;123;33
Betulaceae;Carpinus_laxiflora;36.7338145;510.3809509;10.5;999;402;4;1;1;123;33
Betulaceae;Carpinus_tschonoskii;35.0755545;144.4548187;13.4;1493.1;318;2;0;0;107;33
Betulaceae;Carpinus_tschonoskii;37.6782808;482.0124207;9.8;1329.4;420;2;0;0;107;33
Betulaceae;Corylus_heterophylla;33.8393515;30.56621933;16.5;1276.6;630;4;0;0;115;33
Betulaceae;Carpinus_tschonoskii;35.9188242;16.90400505;15.4;1313.9;310;1;0;0;107;33
Betulaceae;Alnus_pendula;33.323404;36.39490891;15.8;2145.9;311;4;0;0;93;33
Betulaceae;Alnus_pendula;33.24683;2.969461441;16;1827;416;4;0;0;93;33
Betulaceae;Betula_grossa;32.3149355;1043.734497;10.8;2993.4;314;4;0;0;77;33
Betulaceae;Betula_grossa;35.9005305;1073.004517;9.6;1349.4;308;4;0;0;77;33
Betulaceae;Carpinus_tschonoskii;33.4703543;721.2969971;12.5;2046.3;326;2;0;0;107;33
Betulaceae;Carpinus_tschonoskii;33.4703543;721.2969971;12.5;2046.3;376;2;0;0;107;33
Betulaceae;Carpinus_tschonoskii;39.3306618;269.8382874;9.6;1172.7;300;3;0;1;107;33
Betulaceae;Carpinus_tschonoskii;33.5486713;21.2466011;16.3;2594;440;3;0;0;107;33
Betulaceae;Ostrya_japonica;35.244752;167.3810425;14.3;2396.5;315;4;0;1;141;33
Betulaceae;Ostrya_japonica;34.3698323;622.5997314;12.1;1381.3;343;3;0;0;141;33
Betulaceae;Carpinus_laxiflora;35.4181672;178.932663;13.8;1700.4;320;4;0;1;123;33
Betulaceae;Alnus_pendula;33.2324529;2.81747961;16.1;1813.5;305;4;0;0;93;33
Betulaceae;Betula_ermanii;36.9461317;25.59919167;14.1;2728.3;350;3;0;0;190;33
Betulaceae;Ostrya_japonica;40.6150096;74.66950226;9.4;1078.9;310;2;0;0;141;33
Betulaceae;Ostrya_japonica;39.5545514;116.750351;10;1242.8;322;2;0;0;141;33
Betulaceae;Betula_ermanii;36.7376095;1288.714722;6.4;1957;380;4;0;0;190;33
Betulaceae;Carpinus_tschonoskii;35.5566504;125.8469162;13.4;2518.4;355;4;0;0;107;33
Betulaceae;Carpinus_tschonoskii;35.9959897;17.63129616;14;1269.6;420;2;0;0;107;33
Betulaceae;Carpinus_tschonoskii;36.8948737;16.23819923;13.5;2032.1;335;4;0;0;107;33
Betulaceae;Betula_ermanii;43.5882639;241.5278778;5.6;932.4;310;4;0;0;190;33
Betulaceae;Carpinus_laxiflora;33.8481508;822.1176147;11.1;2597;305;3;0;0;123;33
Betulaceae;Carpinus_tschonoskii;34.6746159;269.0541687;12.7;1517.3;300;3;0;0;107;33
Betulaceae;Betula_ermanii;36.13715875;1294.375;6.1;3095.4;377;3;0;0;190;33
Betulaceae;Ostrya_japonica;38.4921374;27.07234001;12.4;2068;335;3;0;1;141;33
Betulaceae;Betula_ermanii;36.13715875;1294.375;6.1;3095.4;345;3;0;0;190;33
Betulaceae;Carpinus_laxiflora;37.371918;9.24680233;13.3;2412.9;375;4;0;0;123;33
Betulaceae;Carpinus_tschonoskii;35.9196799;1470.054932;6.7;1274.9;305;3;0;1;107;33
Betulaceae;Carpinus_tschonoskii;36.0768741;9.630067825;14.3;1239.9;352;3;1;0;107;33
Betulaceae;Carpinus_japonica;31.9749597;450.5358582;13.8;3194.1;328;2;0;0;55;33
Betulaceae;Carpinus_tschonoskii;35.2205904;148.7013855;13.9;2058.3;370;4;0;0;107;33
Betulaceae;Carpinus_tschonoskii;35.4109868;144.0822754;13.3;2299.9;300;4;0;0;107;33
Betulaceae;Betula_ermanii;44.3287656;127.248642;5.2;995.4;410;4;0;0;190;33
Betulaceae;Betula_ermanii;35.6806472;2207.477539;2.4;1835.4;320;3;0;0;190;33
Betulaceae;Carpinus_tschonoskii;35.0755545;144.4548187;13.4;1493.1;320;2;0;0;107;33
Betulaceae;Carpinus_tschonoskii;33.4703543;721.2969971;12.5;2046.3;300;2;0;0;107;33
Betulaceae;Carpinus_laxiflora;37.44128;317.8940125;11.2;1080.8;300;3;0;0;123;33
Betulaceae;Carpinus_tschonoskii;34.4766054;403.2530518;12.9;1367.4;355;3;0;0;107;33
Bignoniaceae;Catalpa_bignonioides;35.66541;272.2287292;14.7;1142.8;310;1;0;0;188;47
Bignoniaceae;Catalpa_ovata;34.5843987;383.4832153;11.2;1905.6;300;2;0;0;132;47
Bignoniaceae;Catalpa_ovata;39.1996962;70.60235596;10.7;1718.2;310;4;0;1;132;47
Bignoniaceae;Catalpa_speciosa;39.7161777;133.0510864;10.2;1369.2;328;2;0;0;230;47
Boraginaceae;Ehretia_acuminata;33.2115825;214.2831268;14.9;3095.1;480;4;1;0;24;19
Boraginaceae;Ehretia_acuminata;33.5715576;19.35336494;16.1;1595.6;426;3;0;0;24;19
Boraginaceae;Ehretia_acuminata;35.3340305;72.30036926;13.9;1907.1;328;4;0;1;24;19
Boraginaceae;Ehretia_acuminata;30.2751857;23.8386898;19.4;3717;370;3;0;0;24;19
Boraginaceae;Ehretia_acuminata;33.8461948;21.14305496;16.5;1254.3;380;4;0;0;24;19
Boraginaceae;Ehretia_acuminata;33.2119555;31.35054398;16.1;1852.1;400;4;1;1;24;19
Boraginaceae;Ehretia_acuminata;35.3340305;72.30036926;13.9;1907.1;319;4;0;1;24;19
Boraginaceae;Ehretia_acuminata;33.8107405;206.8235474;15.1;1948.8;326;1;1;0;24;19
Calophyllaceae;Calophyllum_inophyllum;24.2830762;9.579071045;23.8;2267;1288;4;1;1;3;3
Calophyllaceae;Calophyllum_inophyllum;24.3425079;17.06523705;23.6;2057.7;643;2;0;0;3;3
Calophyllaceae;Calophyllum_inophyllum;24.3425079;17.06523705;23.6;2057.7;405;2;0;0;3;3
Calophyllaceae;Calophyllum_inophyllum;26.7017482;13.26182747;21.9;2230.9;575;4;0;1;3;3
Calophyllaceae;Calophyllum_inophyllum;26.7017482;13.26182747;21.9;2230.9;395;4;0;1;3;3
Calophyllaceae;Calophyllum_inophyllum;24.3425079;17.06523705;23.6;2057.7;320;2;0;0;3;3
Calophyllaceae;Calophyllum_inophyllum;24.2342098;8.340348244;23.9;1957.7;310;3;0;0;3;3
Cannabaceae;Aphananthe_aspera;34.6839069;131.7242432;14.1;1158.7;300;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.0369025;474.9232788;12.2;1326.9;357;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.3206146;89.5904007;15.3;1830.4;540;4;1;0;45;9
Cannabaceae;Aphananthe_aspera;35.177132;98.82177734;14.2;1557;380;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.0653647;202.4396362;14.5;1883.3;600;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;33.1888081;197.7094879;15.1;1900.4;440;3;0;1;45;9
Cannabaceae;Aphananthe_aspera;35.6015324;338.8625488;12.9;1528.8;630;4;1;0;45;9
Cannabaceae;Aphananthe_aspera;35.0181341;25.54479599;16;2497.3;300;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.4414082;158.0901337;14.7;1378.8;538;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.64876493;140.7111053;15;1650.1;455;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.7705086;147.7779999;14.1;1356.5;380;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;32.9389868;14.93542004;16.6;2101.4;430;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;36.397872;106.278183;14.7;1235.7;392;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;32.8434342;8.322517395;17;2086.3;400;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;31.618172;53.99822235;17.2;2306.2;430;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.4081121;3.319304705;15.6;1676.3;330;3;1;0;45;9
Cannabaceae;Aphananthe_aspera;34.3316299;325.6322937;13.4;1493.1;570;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.9962654;325.8867493;12.9;1544;328;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.6068653;252.8533173;13.1;1512.5;310;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.7275764;452.6516724;13.2;2671.1;420;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.939314;216.6613312;13.3;1251.2;400;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;32.822421;30.5547123;16.9;2009.9;335;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.3831051;53.54687119;14.3;1690.2;588;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;32.780528;9.906163216;16.7;1926.4;340;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.5786424;107.2396164;13.9;2384;349;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;34.2990807;35.87768555;15.2;2160.7;480;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;32.780528;9.906163216;16.7;1926.4;340;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;32.9850545;139.9723663;14.9;1884.6;425;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;33.9256939;12.56800365;16.2;1665.3;310;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.9643512;85.06434631;14.6;1402.3;300;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.7256079;126.7167206;13.3;1239.7;304;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.3937921;324.5560913;14.2;2320.2;340;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.456093;75.62098694;15.1;2531.5;305;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.5319902;20.04666328;15.4;1573.3;310;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;35.6330941;240.387619;13.2;1499.4;465;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.3135495;20.61289215;16.2;1885.2;309;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.5275279;97.58506012;14.5;1736.6;378;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;34.8332769;15.72141457;15.2;1193.2;400;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.3776778;45.65741348;14.6;1750.4;635;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.4304213;24.14720345;14.3;2135.2;350;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.3843892;45.10860443;15.2;1717.3;345;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.2426336;43.29895401;15.9;1858.9;350;2;0;1;45;9
Cannabaceae;Aphananthe_aspera;34.0832936;163.1411591;15.7;1489.7;399;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.9729405;162.953537;13.8;1449.9;340;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;32.959827;2.507953644;16.6;1979.5;500;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.1278585;72.13674927;15.2;2025.8;320;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.7264223;101.235939;15.2;1171.5;400;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.8154176;8.673326492;15.5;1137.7;410;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;36.0421634;36.35611725;14.6;1291.1;334;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.5396534;2.707176685;15.1;1881.3;335;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.9758789;165.2897034;13.5;1330;670;4;1;0;45;9
Cannabaceae;Aphananthe_aspera;34.0373295;3.836805344;15.9;1290.5;600;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.8393553;17.03577423;15.2;1216.7;317;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.5007205;26.46845245;15.4;1466.4;340;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;36.1439069;901.6341553;9.4;1272.5;490;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;31.7195907;145.124588;16.5;2479.6;540;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;35.2481406;6.80281353;15.5;1599.2;450;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.6384756;3.053646564;15.6;1031;410;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.4297982;99.40301514;15.1;2019.6;303;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.1800519;173.7872314;15.1;1886.7;465;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;34.4323197;177.7237549;14.6;1375.8;365;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.2841583;168.3336945;14.8;1447.2;480;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;32.8210393;35.23433685;16.9;2009.9;305;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;31.7820455;139.2373657;16.2;2483.7;385;1;0;1;45;9
Cannabaceae;Aphananthe_aspera;32.7782967;7.736740589;16.9;1966.9;390;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.2923843;27.03738213;15.8;2193.7;780;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.2923843;27.03738213;15.8;2193.7;510;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.9516066;58.74312592;15.3;2410.1;455;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.496245;38.36156845;14.9;1803.1;456;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.8349455;24.26463318;15;1124.1;380;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;36.0385508;209.1439209;13;1258.2;319;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.5015991;8.503944397;17.1;2057.7;300;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.6443792;408.2042847;12.3;1477.9;342;4;1;0;45;9
Cannabaceae;Aphananthe_aspera;36.0942581;26.254673;13.4;1269.8;560;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.4046366;102.2775955;13.5;1986.7;795;4;1;1;45;9
Cannabaceae;Aphananthe_aspera;33.1380529;38.91040421;15.5;1862;475;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.8279314;33.78726196;15.9;2037.4;418;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.1280816;127.1884232;15.4;3120.4;363;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;35.2615062;95.79772186;14.4;1548.6;417;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.8855733;62.75595093;13.9;1237.5;330;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.5783934;24.26686478;15.7;1565.7;550;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;35.484522;29.46689415;14.7;1996.1;330;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.6180164;34.0532341;15.9;2534.6;937;4;1;0;45;9
Cannabaceae;Aphananthe_aspera;34.8407969;19.18196106;15.3;1163.9;300;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.9804152;20.76495361;16.6;1372.2;310;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.6354003;11.3851223;16.3;1298.5;300;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.2721719;19.22942924;15.8;1604.6;306;3;0;1;45;9
Cannabaceae;Aphananthe_aspera;34.6839069;131.7242432;14.1;1158.7;319;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.5328657;60.43334961;15.6;2806.5;556;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.9298359;13.97167969;15.1;1676;550;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.4474887;172.7237244;14;1686;407;3;0;1;45;9
Cannabaceae;Aphananthe_aspera;31.6754794;224.5843353;15.9;2361.3;430;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.3472672;59.91749191;14.5;1813.1;400;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;32.8032164;18.95543289;17;1976;350;1;0;0;45;9
Cannabaceae;Aphananthe_aspera;32.8666139;90.70301056;15.8;2230.6;430;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;35.2226852;106.045517;14.1;1537.6;352;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.6037533;42.84078598;16.3;2375.5;700;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;36.0606833;11.83694172;13.9;1242.8;320;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.4269948;52.58335876;15.7;1961.3;380;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.5005889;142.1573334;14.7;1796.6;565;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.951052;406.171875;13.3;1734.9;360;3;0;1;45;9
Cannabaceae;Aphananthe_aspera;35.3989229;34.46498871;15.5;1757.4;395;2;0;1;45;9
Cannabaceae;Aphananthe_aspera;33.0056422;172.8299255;14.8;2009.5;555;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;33.9804152;20.76495361;16.6;1372.2;365;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.0868989;37.14590454;15.7;2155.3;480;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.5681634;6.279304028;15.4;1844.8;320;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;32.8521663;81.27318573;16;2069.5;450;2;1;1;45;9
Cannabaceae;Aphananthe_aspera;34.5130135;128.2832489;14.4;1316.1;370;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.9804152;20.76495361;16.6;1372.2;444;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;36.260501;151.6894684;13.7;1208.9;300;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.5068562;61.20417404;15.6;1265.7;370;3;0;1;45;9
Cannabaceae;Aphananthe_aspera;33.1611202;58.60627747;15.8;1854.6;460;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.3789254;395.8340454;13.8;2418.4;400;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.2831156;335.481781;14;1825.3;465;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.8155748;8.757889748;15.2;1170.3;318;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.1218399;28.78282166;16.1;1902.8;440;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.5729359;78.21521759;14.2;1223.1;570;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;32.2118618;14.28816032;16.9;2059.3;535;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.9933877;62.46572495;14.4;1390.4;570;3;0;1;45;9
Cannabaceae;Aphananthe_aspera;33.1381022;228.1673279;13.9;2156.4;370;2;0;1;45;9
Cannabaceae;Aphananthe_aspera;34.1825338;14.09082794;15.8;1093.4;430;3;1;0;45;9
Cannabaceae;Aphananthe_aspera;33.9850703;8.739229202;16.6;1295.6;335;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.6468922;170.6223297;15;2719.9;400;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.8946991;98.20189667;15.4;2193.7;350;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;34.7538326;6.516052723;16.4;1294.7;400;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;33.5005889;161.6455994;14.7;1796.6;470;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.8252263;45.32759857;15.2;1356.9;377;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;36.283503;50.26748657;14.7;1132.2;340;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.8988996;53.12674332;15.4;1973.6;430;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.1800519;173.7872314;15.1;1886.7;480;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.1800519;173.7872314;15.1;1886.7;550;4;1;1;45;9
Cannabaceae;Aphananthe_aspera;33.1800519;173.7872314;15.1;1886.7;355;3;1;1;45;9
Cannabaceae;Aphananthe_aspera;35.1770154;1.921801448;15.6;1543.3;332;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.4189232;126.655838;13.1;1932;300;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;32.6639989;39.93106842;16.5;2374.2;490;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.1138301;117.3186951;14.3;1903.8;550;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.4962497;35.71931076;16.1;1818;450;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.1692716;18.12387657;16.3;2101.1;560;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.0675341;234.8550568;12.5;1425.9;913;4;1;1;45;9
Cannabaceae;Aphananthe_aspera;35.405186;25.79243851;14.5;2095.8;351;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.3833087;61.60209274;15.1;1707.9;370;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.4092294;60.01441574;13.9;1926.2;340;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.8370314;176.2971649;13;1176;523;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;35.4392384;70.33314514;14.5;1597.8;340;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.3937921;324.5560913;14.2;2320.2;370;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;32.7782967;7.736740589;16.9;1966.9;480;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.9615704;5.344576836;16.5;1302.8;523;4;0;1;45;9
Cannabaceae;Aphananthe_aspera;35.3989229;34.46498871;15.5;1757.4;359;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;33.5080423;93.11945343;16.4;2662.2;407;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.396001;225.0667725;14;1395.6;495;3;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.1218399;28.78282166;16.1;1902.8;310;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.8693186;29.42466354;14.9;1240.8;600;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.6728321;11.49274158;15.3;1162.1;450;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;34.8736349;30.50338554;14.3;1249.1;460;4;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.0486192;114.9464417;15.1;3002.5;325;2;0;0;45;9
Cannabaceae;Aphananthe_aspera;35.0755545;144.4548187;13.4;1493.1;600;4;1;0;45;9
Cannabaceae;Aphananthe_aspera;33.5329067;52.19605637;15.1;1639;610;4;1;0;45;9
